#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
NOS3	ACE	9606.ENSP00000297494	9606.ENSP00000290866	0	0	0	0	0.066	0	0	0.724	0.731
NOS3	IL10	9606.ENSP00000297494	9606.ENSP00000412237	0	0	0	0	0.044	0	0	0.700	0.701
NOS3	CYBB	9606.ENSP00000297494	9606.ENSP00000367851	0	0	0	0	0	0	0	0.702	0.702
NOS3	IL6	9606.ENSP00000297494	9606.ENSP00000385675	0	0	0	0	0.042	0	0	0.718	0.718
NOS3	DNM2	9606.ENSP00000297494	9606.ENSP00000373905	0	0	0	0	0	0	0.500	0.672	0.828
NOTCH1	NOTCH2	9606.ENSP00000498587	9606.ENSP00000256646	0	0	0.065	0.950	0.145	0.180	0.900	0.122	0.932
NOTCH1	NOTCH3	9606.ENSP00000498587	9606.ENSP00000263388	0	0	0.068	0.942	0.134	0.313	0.500	0.424	0.811
NOTCH1	PIK3CA	9606.ENSP00000498587	9606.ENSP00000263967	0	0	0	0	0	0.314	0	0.700	0.786
NOTCH1	TP53	9606.ENSP00000498587	9606.ENSP00000269305	0	0	0	0	0.049	0.045	0	0.786	0.789
NOTCH1	APP	9606.ENSP00000498587	9606.ENSP00000284981	0	0	0	0	0.049	0.538	0	0.761	0.886
NOTCH1	ADAM17	9606.ENSP00000498587	9606.ENSP00000309968	0	0	0	0	0	0.078	0.900	0.537	0.953
NOTCH1	PSEN1	9606.ENSP00000498587	9606.ENSP00000326366	0	0	0	0	0.058	0.954	0.650	0.883	0.998
NOTCH1	PSEN2	9606.ENSP00000498587	9606.ENSP00000355747	0	0	0	0	0	0.095	0.650	0.578	0.854
NOTCH1	PTEN	9606.ENSP00000498587	9606.ENSP00000361021	0	0	0	0	0.062	0.099	0	0.736	0.758
NOTCH1	TNF	9606.ENSP00000498587	9606.ENSP00000398698	0	0	0	0	0.086	0.045	0	0.695	0.711
NOTCH2	NOTCH3	9606.ENSP00000256646	9606.ENSP00000263388	0	0	0.068	0.943	0	0.206	0.500	0.468	0.777
NOTCH2	PSEN2	9606.ENSP00000256646	9606.ENSP00000355747	0	0	0	0	0	0.131	0.650	0.343	0.782
NOTCH2	PSEN1	9606.ENSP00000256646	9606.ENSP00000326366	0	0	0	0	0.067	0.131	0.650	0.451	0.823
NOTCH2	NOTCH1	9606.ENSP00000256646	9606.ENSP00000498587	0	0	0.065	0.950	0.145	0.180	0.900	0.122	0.932
NOTCH2	ADAM17	9606.ENSP00000256646	9606.ENSP00000309968	0	0	0	0	0.055	0.078	0.900	0.415	0.942
NOTCH3	NOTCH2	9606.ENSP00000263388	9606.ENSP00000256646	0	0	0.068	0.943	0	0.206	0.500	0.468	0.777
NOTCH3	TP53	9606.ENSP00000263388	9606.ENSP00000269305	0	0	0	0	0	0.045	0	0.709	0.710
NOTCH3	NOTCH1	9606.ENSP00000263388	9606.ENSP00000498587	0	0	0.068	0.942	0.134	0.313	0.500	0.424	0.811
NOTCH3	PSEN1	9606.ENSP00000263388	9606.ENSP00000326366	0	0	0	0	0	0.131	0.650	0.479	0.827
NOTCH3	PSEN2	9606.ENSP00000263388	9606.ENSP00000355747	0	0	0	0	0	0.131	0.650	0.670	0.891
NOTCH3	ADAM17	9606.ENSP00000263388	9606.ENSP00000309968	0	0	0	0	0	0.078	0.900	0.407	0.940
NPC1	SMPD1	9606.ENSP00000269228	9606.ENSP00000340409	0	0	0	0	0.112	0	0	0.708	0.730
NPC1	ABCA1	9606.ENSP00000269228	9606.ENSP00000363868	0	0	0	0	0.062	0.067	0	0.806	0.816
NPC1	NPC2	9606.ENSP00000269228	9606.ENSP00000451206	0	0	0	0	0.066	0.959	0.900	0.997	0.999
NPC2	NPC1	9606.ENSP00000451206	9606.ENSP00000269228	0	0	0	0	0.066	0.959	0.900	0.997	0.999
NPC2	LIPA	9606.ENSP00000451206	9606.ENSP00000337354	0	0	0	0	0.213	0	0	0.645	0.709
PANK2	PLA2G6	9606.ENSP00000313377	9606.ENSP00000333142	0	0	0	0	0.049	0	0	0.958	0.958
PARK7	FBXO7	9606.ENSP00000340278	9606.ENSP00000266087	0	0	0	0	0.049	0	0	0.863	0.864
PARK7	TP53	9606.ENSP00000340278	9606.ENSP00000269305	0	0	0	0	0	0.516	0	0.631	0.814
PARK7	SOD1	9606.ENSP00000340278	9606.ENSP00000270142	0.055	0	0	0	0.815	0.643	0.792	0.819	0.997
PARK7	UCHL1	9606.ENSP00000340278	9606.ENSP00000284440	0	0	0	0	0.060	0.162	0	0.822	0.848
PARK7	APP	9606.ENSP00000340278	9606.ENSP00000284981	0	0	0	0	0.048	0.074	0	0.720	0.731
PARK7	LRRK2	9606.ENSP00000340278	9606.ENSP00000298910	0	0	0	0	0	0.294	0	0.984	0.988
PARK7	VPS35	9606.ENSP00000340278	9606.ENSP00000299138	0	0	0	0	0.109	0	0	0.831	0.843
PARK7	GBA	9606.ENSP00000340278	9606.ENSP00000314508	0	0	0	0	0.042	0	0	0.744	0.745
PARK7	ATP13A2	9606.ENSP00000340278	9606.ENSP00000327214	0.041	0	0	0	0	0	0	0.957	0.957
PARK7	PLA2G6	9606.ENSP00000340278	9606.ENSP00000333142	0.061	0	0	0	0	0	0	0.811	0.815
PARK7	MFN2	9606.ENSP00000340278	9606.ENSP00000416338	0	0	0	0	0.067	0	0	0.716	0.724
PARK7	SQSTM1	9606.ENSP00000340278	9606.ENSP00000374455	0	0	0	0	0.054	0.292	0	0.640	0.737
PARK7	MT-ND1	9606.ENSP00000340278	9606.ENSP00000354687	0.057	0	0	0	0.067	0.510	0	0.500	0.755
PARK7	MAPT	9606.ENSP00000340278	9606.ENSP00000340820	0	0	0	0	0	0	0	0.772	0.772
PARK7	VCP	9606.ENSP00000340278	9606.ENSP00000351777	0	0	0	0	0.111	0.248	0.500	0.399	0.772
PARK7	PTEN	9606.ENSP00000340278	9606.ENSP00000361021	0	0	0	0	0.044	0.665	0	0.770	0.920
PARK7	SNCA	9606.ENSP00000340278	9606.ENSP00000500990	0	0	0	0	0	0.631	0	0.985	0.994
PARK7	PINK1	9606.ENSP00000340278	9606.ENSP00000364204	0	0	0	0	0	0.527	0	0.999	0.999
PARK7	PRKN	9606.ENSP00000340278	9606.ENSP00000355865	0	0	0	0	0	0.735	0.500	0.996	0.999
PFKM	PYGM	9606.ENSP00000496597	9606.ENSP00000164139	0.071	0	0	0	0.401	0	0	0.647	0.786
PFKM	G6PC	9606.ENSP00000496597	9606.ENSP00000253801	0	0	0	0	0	0	0	0.781	0.781
PIK3CA	SYNJ1	9606.ENSP00000263967	9606.ENSP00000409667	0	0	0	0	0.113	0	0.650	0.125	0.704
PIK3CA	NOTCH1	9606.ENSP00000263967	9606.ENSP00000498587	0	0	0	0	0	0.314	0	0.700	0.786
PIK3CA	CSF1R	9606.ENSP00000263967	9606.ENSP00000286301	0	0	0	0	0.106	0.325	0.500	0.478	0.821
PIK3CA	STAT3	9606.ENSP00000263967	9606.ENSP00000264657	0	0	0	0	0.053	0	0.500	0.727	0.859
PIK3CA	RET	9606.ENSP00000263967	9606.ENSP00000347942	0	0	0	0	0	0.087	0.500	0.780	0.891
PIK3CA	TP53	9606.ENSP00000263967	9606.ENSP00000269305	0	0	0	0	0	0.292	0	0.920	0.941
PIK3CA	PTEN	9606.ENSP00000263967	9606.ENSP00000361021	0	0	0	0	0.112	0.134	0.900	0.949	0.995
PINK1	FBXO7	9606.ENSP00000364204	9606.ENSP00000266087	0	0	0	0	0.149	0.510	0	0.989	0.995
PINK1	UCHL1	9606.ENSP00000364204	9606.ENSP00000284440	0	0	0	0	0.042	0	0	0.788	0.788
PINK1	LRRK2	9606.ENSP00000364204	9606.ENSP00000298910	0	0	0	0	0.048	0.046	0	0.954	0.955
PINK1	VPS35	9606.ENSP00000364204	9606.ENSP00000299138	0	0	0	0	0.042	0.088	0	0.846	0.854
PINK1	GBA	9606.ENSP00000364204	9606.ENSP00000314508	0	0	0	0	0.056	0	0	0.756	0.760
PINK1	ATP13A2	9606.ENSP00000364204	9606.ENSP00000327214	0	0	0	0	0.062	0	0	0.922	0.924
PINK1	PLA2G6	9606.ENSP00000364204	9606.ENSP00000333142	0	0	0	0	0	0	0	0.800	0.800
PINK1	PARK7	9606.ENSP00000364204	9606.ENSP00000340278	0	0	0	0	0	0.527	0	0.999	0.999
PINK1	MAPT	9606.ENSP00000364204	9606.ENSP00000340820	0	0	0	0	0.060	0	0	0.751	0.756
PINK1	VCP	9606.ENSP00000364204	9606.ENSP00000351777	0	0	0	0	0.044	0.340	0	0.672	0.775
PINK1	MT-ND1	9606.ENSP00000364204	9606.ENSP00000354687	0	0	0	0	0	0	0.650	0.557	0.838
PINK1	PRKN	9606.ENSP00000364204	9606.ENSP00000355865	0	0	0	0	0	0.979	0.900	0.999	0.999
PINK1	DNAJC6	9606.ENSP00000364204	9606.ENSP00000360108	0	0	0	0	0.063	0	0	0.719	0.725
PINK1	PTEN	9606.ENSP00000364204	9606.ENSP00000361021	0	0	0	0	0.044	0.174	0	0.691	0.735
PINK1	SNCA	9606.ENSP00000364204	9606.ENSP00000500990	0	0	0	0	0.128	0.518	0	0.947	0.975
PINK1	SQSTM1	9606.ENSP00000364204	9606.ENSP00000374455	0	0	0	0	0.063	0.385	0.500	0.937	0.979
PINK1	MFN2	9606.ENSP00000364204	9606.ENSP00000416338	0	0	0	0	0.100	0.584	0.900	0.991	0.999
PKD1	TRPV4	9606.ENSP00000262304	9606.ENSP00000406191	0	0	0	0	0.063	0	0	0.869	0.872
PLA2G6	SPG11	9606.ENSP00000333142	9606.ENSP00000261866	0	0	0	0	0.049	0	0	0.714	0.716
PLA2G6	FBXO7	9606.ENSP00000333142	9606.ENSP00000266087	0	0	0	0	0.045	0	0	0.897	0.897
PLA2G6	UCHL1	9606.ENSP00000333142	9606.ENSP00000284440	0	0	0	0	0	0	0	0.704	0.704
PLA2G6	VPS35	9606.ENSP00000333142	9606.ENSP00000299138	0	0	0	0	0.074	0.095	0	0.750	0.773
PLA2G6	PANK2	9606.ENSP00000333142	9606.ENSP00000313377	0	0	0	0	0.049	0	0	0.958	0.958
PLA2G6	GBA	9606.ENSP00000333142	9606.ENSP00000314508	0	0	0	0	0	0	0	0.751	0.751
PLA2G6	ATP13A2	9606.ENSP00000333142	9606.ENSP00000327214	0	0	0	0	0.067	0	0	0.840	0.844
PLA2G6	SYNJ1	9606.ENSP00000333142	9606.ENSP00000409667	0	0	0	0	0.053	0	0	0.721	0.724
PLA2G6	DNAJC6	9606.ENSP00000333142	9606.ENSP00000360108	0	0	0	0	0.058	0	0	0.738	0.743
PLA2G6	PINK1	9606.ENSP00000333142	9606.ENSP00000364204	0	0	0	0	0	0	0	0.800	0.800
PLA2G6	PARK7	9606.ENSP00000333142	9606.ENSP00000340278	0.061	0	0	0	0	0	0	0.811	0.815
PLAU	CTSD	9606.ENSP00000361850	9606.ENSP00000236671	0	0	0	0	0.063	0.046	0	0.700	0.709
PLAU	IL1B	9606.ENSP00000361850	9606.ENSP00000263341	0	0	0	0	0.197	0	0	0.720	0.765
PLAU	TNF	9606.ENSP00000361850	9606.ENSP00000398698	0	0	0	0	0.118	0.066	0	0.723	0.751
PLAU	IL6	9606.ENSP00000361850	9606.ENSP00000385675	0	0	0	0	0.140	0	0	0.736	0.763
PLP1	GFAP	9606.ENSP00000481006	9606.ENSP00000253408	0	0	0	0	0.296	0.087	0	0.623	0.737
PMP22	EGR2	9606.ENSP00000308937	9606.ENSP00000242480	0	0	0	0	0.049	0.292	0.500	0.780	0.916
PMP22	MTMR2	9606.ENSP00000308937	9606.ENSP00000345752	0	0	0	0	0	0	0	0.723	0.723
PMP22	GJB1	9606.ENSP00000308937	9606.ENSP00000354900	0	0	0	0	0.060	0	0	0.941	0.942
POLG	GARS1	9606.ENSP00000399851	9606.ENSP00000373918	0	0	0	0	0.117	0	0	0.706	0.729
PPT1	CTSD	9606.ENSP00000493153	9606.ENSP00000236671	0	0	0	0	0.111	0	0	0.829	0.842
PPT1	CLN6	9606.ENSP00000493153	9606.ENSP00000249806	0	0	0	0	0.050	0	0	0.976	0.976
PPT1	CLN3	9606.ENSP00000493153	9606.ENSP00000454229	0	0	0	0	0.047	0.088	0	0.984	0.985
PRKAG2	LMNA	9606.ENSP00000287878	9606.ENSP00000357283	0	0	0	0	0	0	0	0.752	0.752
PRKAG2	LAMP2	9606.ENSP00000287878	9606.ENSP00000408411	0	0	0	0	0.048	0	0	0.816	0.818
PRKAG2	GYS1	9606.ENSP00000287878	9606.ENSP00000317904	0	0	0	0	0.086	0	0.900	0.463	0.946
PRKN	TARDBP	9606.ENSP00000355865	9606.ENSP00000240185	0	0	0	0	0	0.601	0.900	0.644	0.984
PRKN	FBXO7	9606.ENSP00000355865	9606.ENSP00000266087	0	0	0	0	0	0.331	0	0.882	0.917
PRKN	TP53	9606.ENSP00000355865	9606.ENSP00000269305	0	0	0	0	0	0.338	0	0.653	0.760
PRKN	SLC6A3	9606.ENSP00000355865	9606.ENSP00000270349	0	0	0	0	0	0.305	0	0.778	0.839
PRKN	UCHL1	9606.ENSP00000355865	9606.ENSP00000284440	0	0	0	0	0	0.563	0	0.913	0.960
PRKN	APP	9606.ENSP00000355865	9606.ENSP00000284981	0	0	0	0	0	0.479	0	0.735	0.856
PRKN	LRRK2	9606.ENSP00000355865	9606.ENSP00000298910	0	0	0	0	0.066	0.299	0	0.981	0.986
PRKN	VPS35	9606.ENSP00000355865	9606.ENSP00000299138	0	0	0	0	0	0.359	0	0.898	0.932
PRKN	GBA	9606.ENSP00000355865	9606.ENSP00000314508	0	0	0	0	0	0.292	0	0.879	0.911
PRKN	PSEN1	9606.ENSP00000355865	9606.ENSP00000326366	0	0	0	0	0	0	0	0.759	0.759
PRKN	ATP13A2	9606.ENSP00000355865	9606.ENSP00000327214	0	0	0	0	0	0	0	0.836	0.836
PRKN	PARK7	9606.ENSP00000355865	9606.ENSP00000340278	0	0	0	0	0	0.735	0.500	0.996	0.999
PRKN	MAPT	9606.ENSP00000355865	9606.ENSP00000340820	0	0	0	0	0.074	0.623	0	0.789	0.920
PRKN	VCP	9606.ENSP00000355865	9606.ENSP00000351777	0	0	0	0	0	0.753	0.500	0.463	0.928
PRKN	DNAJC6	9606.ENSP00000355865	9606.ENSP00000360108	0	0	0	0	0.050	0.055	0	0.718	0.725
PRKN	SQSTM1	9606.ENSP00000355865	9606.ENSP00000374455	0	0	0	0	0	0.775	0.500	0.900	0.987
PRKN	SNCA	9606.ENSP00000355865	9606.ENSP00000500990	0	0	0	0	0	0.832	0.900	0.999	0.999
PRKN	PINK1	9606.ENSP00000355865	9606.ENSP00000364204	0	0	0	0	0	0.979	0.900	0.999	0.999
PRKN	MFN2	9606.ENSP00000355865	9606.ENSP00000416338	0	0	0	0	0.042	0.918	0.900	0.938	0.999
PRNP	TTR	9606.ENSP00000399376	9606.ENSP00000237014	0	0	0	0	0.064	0.099	0	0.805	0.821
PRNP	TARDBP	9606.ENSP00000399376	9606.ENSP00000240185	0	0	0	0	0.058	0.073	0	0.874	0.880
PRNP	APOE	9606.ENSP00000399376	9606.ENSP00000252486	0	0	0	0	0.049	0.062	0	0.709	0.717
PRNP	SOD1	9606.ENSP00000399376	9606.ENSP00000270142	0	0	0	0	0.073	0.045	0	0.730	0.740
PRNP	APP	9606.ENSP00000399376	9606.ENSP00000284981	0	0	0	0	0.121	0.790	0.500	0.984	0.998
PRNP	BACE1	9606.ENSP00000399376	9606.ENSP00000318585	0	0	0	0	0.059	0.071	0	0.731	0.744
PRNP	PSEN1	9606.ENSP00000399376	9606.ENSP00000326366	0	0	0	0	0.044	0.094	0	0.811	0.822
PRNP	MAPT	9606.ENSP00000399376	9606.ENSP00000340820	0	0	0	0	0	0.333	0	0.833	0.884
PRNP	PSEN2	9606.ENSP00000399376	9606.ENSP00000355747	0	0	0	0	0	0.094	0	0.757	0.771
PRNP	SNCA	9606.ENSP00000399376	9606.ENSP00000500990	0	0	0	0	0.056	0	0	0.983	0.984
PSAP	GRN	9606.ENSP00000378394	9606.ENSP00000053867	0	0	0	0	0.435	0.436	0	0.586	0.856
PSAP	ARSA	9606.ENSP00000378394	9606.ENSP00000216124	0	0	0	0	0.062	0	0	0.911	0.913
PSAP	GLA	9606.ENSP00000378394	9606.ENSP00000218516	0	0	0	0	0.081	0	0	0.767	0.776
PSAP	CTSD	9606.ENSP00000378394	9606.ENSP00000236671	0	0	0	0	0.253	0.314	0	0.640	0.799
PSAP	GALC	9606.ENSP00000378394	9606.ENSP00000261304	0	0	0	0	0.044	0.602	0	0.851	0.938
PSAP	GBA	9606.ENSP00000378394	9606.ENSP00000314508	0	0	0	0	0.085	0.094	0.900	0.910	0.991
PSAP	SMPD1	9606.ENSP00000378394	9606.ENSP00000340409	0	0	0	0	0.097	0	0	0.757	0.771
PSEN1	TARDBP	9606.ENSP00000326366	9606.ENSP00000240185	0	0	0	0	0.067	0	0	0.693	0.702
PSEN1	APOE	9606.ENSP00000326366	9606.ENSP00000252486	0	0	0	0	0	0	0	0.956	0.956
PSEN1	GFAP	9606.ENSP00000326366	9606.ENSP00000253408	0	0	0	0	0	0.292	0	0.595	0.701
PSEN1	NOTCH2	9606.ENSP00000326366	9606.ENSP00000256646	0	0	0	0	0.067	0.131	0.650	0.451	0.823
PSEN1	SORL1	9606.ENSP00000326366	9606.ENSP00000260197	0	0	0	0	0.064	0	0	0.778	0.784
PSEN1	NOTCH3	9606.ENSP00000326366	9606.ENSP00000263388	0	0	0	0	0	0.131	0.650	0.479	0.827
PSEN1	APP	9606.ENSP00000326366	9606.ENSP00000284981	0	0	0	0	0.049	0.981	0	0.991	0.999
PSEN1	ADAM17	9606.ENSP00000326366	9606.ENSP00000309968	0	0	0	0	0.072	0	0	0.703	0.712
PSEN1	BACE1	9606.ENSP00000326366	9606.ENSP00000318585	0	0	0	0	0.050	0.292	0	0.962	0.972
PSEN1	PRKN	9606.ENSP00000326366	9606.ENSP00000355865	0	0	0	0	0	0	0	0.759	0.759
PSEN1	PRNP	9606.ENSP00000326366	9606.ENSP00000399376	0	0	0	0	0.044	0.094	0	0.811	0.822
PSEN1	TREM2	9606.ENSP00000326366	9606.ENSP00000362205	0	0	0	0	0.042	0.292	0	0.800	0.853
PSEN1	SNCA	9606.ENSP00000326366	9606.ENSP00000500990	0	0	0	0	0	0	0	0.865	0.865
PSEN1	MAPT	9606.ENSP00000326366	9606.ENSP00000340820	0	0	0	0	0	0.287	0	0.933	0.950
PSEN1	NOTCH1	9606.ENSP00000326366	9606.ENSP00000498587	0	0	0	0	0.058	0.954	0.650	0.883	0.998
PSEN1	PSEN2	9606.ENSP00000326366	9606.ENSP00000355747	0	0	0.058	0.965	0.049	0.994	0.900	0.983	0.999
PSEN2	APOE	9606.ENSP00000355747	9606.ENSP00000252486	0	0	0	0	0.044	0	0	0.961	0.961
PSEN2	NOTCH2	9606.ENSP00000355747	9606.ENSP00000256646	0	0	0	0	0	0.131	0.650	0.343	0.782
PSEN2	SORL1	9606.ENSP00000355747	9606.ENSP00000260197	0	0	0	0	0	0	0	0.778	0.778
PSEN2	ABCA7	9606.ENSP00000355747	9606.ENSP00000263094	0	0	0	0	0	0	0	0.803	0.803
PSEN2	NOTCH3	9606.ENSP00000355747	9606.ENSP00000263388	0	0	0	0	0	0.131	0.650	0.670	0.891
PSEN2	APP	9606.ENSP00000355747	9606.ENSP00000284981	0	0	0	0	0.049	0.339	0	0.954	0.969
PSEN2	BACE1	9606.ENSP00000355747	9606.ENSP00000318585	0	0	0	0	0.057	0	0	0.850	0.853
PSEN2	PSEN1	9606.ENSP00000355747	9606.ENSP00000326366	0	0	0.058	0.965	0.049	0.994	0.900	0.983	0.999
PSEN2	MAPT	9606.ENSP00000355747	9606.ENSP00000340820	0	0	0	0	0.044	0	0	0.883	0.883
PSEN2	TREM2	9606.ENSP00000355747	9606.ENSP00000362205	0	0	0	0	0.042	0	0	0.752	0.752
PSEN2	PRNP	9606.ENSP00000355747	9606.ENSP00000399376	0	0	0	0	0	0.094	0	0.757	0.771
PSEN2	NOTCH1	9606.ENSP00000355747	9606.ENSP00000498587	0	0	0	0	0	0.095	0.650	0.578	0.854
PTEN	IL1B	9606.ENSP00000361021	9606.ENSP00000263341	0	0	0	0	0.043	0	0	0.738	0.738
PTEN	PIK3CA	9606.ENSP00000361021	9606.ENSP00000263967	0	0	0	0	0.112	0.134	0.900	0.949	0.995
PTEN	STAT3	9606.ENSP00000361021	9606.ENSP00000264657	0	0	0	0	0.086	0	0	0.784	0.794
PTEN	TP53	9606.ENSP00000361021	9606.ENSP00000269305	0	0	0	0	0.067	0.748	0.900	0.968	0.999
PTEN	TERT	9606.ENSP00000361021	9606.ENSP00000309572	0	0	0	0	0.111	0	0	0.808	0.822
PTEN	PARK7	9606.ENSP00000361021	9606.ENSP00000340278	0	0	0	0	0.044	0.665	0	0.770	0.920
PTEN	IL10	9606.ENSP00000361021	9606.ENSP00000412237	0	0	0	0	0.067	0	0	0.709	0.717
PTEN	PINK1	9606.ENSP00000361021	9606.ENSP00000364204	0	0	0	0	0.044	0.174	0	0.691	0.735
PTEN	NOTCH1	9606.ENSP00000361021	9606.ENSP00000498587	0	0	0	0	0.062	0.099	0	0.736	0.758
PTEN	SYNJ1	9606.ENSP00000361021	9606.ENSP00000409667	0	0	0	0	0.044	0.045	0.900	0.333	0.930
PYGM	PFKM	9606.ENSP00000164139	9606.ENSP00000496597	0.071	0	0	0	0.401	0	0	0.647	0.786
PYGM	G6PC	9606.ENSP00000164139	9606.ENSP00000253801	0	0	0	0	0	0	0	0.788	0.788
PYGM	GYS1	9606.ENSP00000164139	9606.ENSP00000317904	0.057	0	0	0	0.600	0.045	0	0.784	0.912
PYGM	AGL	9606.ENSP00000164139	9606.ENSP00000294724	0.115	0	0	0	0.665	0	0.965	0.799	0.997
PYGM	GBE1	9606.ENSP00000164139	9606.ENSP00000410833	0.115	0.001	0	0	0.806	0.229	0.952	0.758	0.998
RET	PIK3CA	9606.ENSP00000347942	9606.ENSP00000263967	0	0	0	0	0	0.087	0.500	0.780	0.891
RET	STAT3	9606.ENSP00000347942	9606.ENSP00000264657	0	0	0	0	0	0.806	0	0.444	0.887
RET	TP53	9606.ENSP00000347942	9606.ENSP00000269305	0	0	0	0	0.046	0	0	0.800	0.801
SBF2	GDAP1	9606.ENSP00000256190	9606.ENSP00000220822	0	0	0	0	0	0	0	0.741	0.741
SBF2	FIG4	9606.ENSP00000256190	9606.ENSP00000230124	0	0	0	0	0.055	0	0	0.737	0.741
SBF2	MTMR2	9606.ENSP00000256190	9606.ENSP00000345752	0	0	0	0.654	0.044	0.686	0.700	0.919	0.991
SCN9A	AGL	9606.ENSP00000386306	9606.ENSP00000294724	0	0	0	0	0	0	0	0.810	0.810
SLC17A5	GNE	9606.ENSP00000348019	9606.ENSP00000379839	0	0	0	0	0.060	0	0	0.848	0.851
SLC37A4	G6PC	9606.ENSP00000476176	9606.ENSP00000253801	0	0	0	0	0.118	0	0	0.971	0.973
SLC6A3	LRRK2	9606.ENSP00000270349	9606.ENSP00000298910	0	0	0	0	0	0	0	0.749	0.749
SLC6A3	ATP13A2	9606.ENSP00000270349	9606.ENSP00000327214	0	0	0	0	0	0	0	0.816	0.816
SLC6A3	PRKN	9606.ENSP00000270349	9606.ENSP00000355865	0	0	0	0	0	0.305	0	0.778	0.839
SLC6A3	SNCA	9606.ENSP00000270349	9606.ENSP00000500990	0	0	0	0	0.058	0.829	0	0.980	0.996
SMPD1	ARSA	9606.ENSP00000340409	9606.ENSP00000216124	0	0	0	0	0.196	0	0	0.642	0.700
SMPD1	GLA	9606.ENSP00000340409	9606.ENSP00000218516	0	0	0	0	0	0	0	0.703	0.703
SMPD1	GALC	9606.ENSP00000340409	9606.ENSP00000261304	0	0	0	0	0	0	0.900	0.729	0.971
SMPD1	NPC1	9606.ENSP00000340409	9606.ENSP00000269228	0	0	0	0	0.112	0	0	0.708	0.730
SMPD1	GBA	9606.ENSP00000340409	9606.ENSP00000314508	0	0	0	0	0.200	0	0.900	0.781	0.980
SMPD1	PSAP	9606.ENSP00000340409	9606.ENSP00000378394	0	0	0	0	0.097	0	0	0.757	0.771
SNCA	CTSD	9606.ENSP00000500990	9606.ENSP00000236671	0	0	0	0	0.065	0.292	0	0.599	0.711
SNCA	TTR	9606.ENSP00000500990	9606.ENSP00000237014	0	0	0	0	0.064	0	0.400	0.597	0.753
SNCA	TARDBP	9606.ENSP00000500990	9606.ENSP00000240185	0	0	0	0	0	0.063	0	0.994	0.994
SNCA	HSPB1	9606.ENSP00000500990	9606.ENSP00000248553	0	0	0	0	0.042	0.591	0	0.655	0.853
SNCA	APOE	9606.ENSP00000500990	9606.ENSP00000252486	0	0	0	0	0.060	0.785	0.500	0.967	0.996
SNCA	FBXO7	9606.ENSP00000500990	9606.ENSP00000266087	0	0	0	0	0.391	0	0	0.669	0.789
SNCA	SOD1	9606.ENSP00000500990	9606.ENSP00000270142	0	0	0	0	0.053	0.292	0	0.859	0.897
SNCA	SLC6A3	9606.ENSP00000500990	9606.ENSP00000270349	0	0	0	0	0.058	0.829	0	0.980	0.996
SNCA	UCHL1	9606.ENSP00000500990	9606.ENSP00000284440	0	0	0	0	0.089	0.292	0	0.940	0.957
SNCA	APP	9606.ENSP00000500990	9606.ENSP00000284981	0	0	0	0	0.066	0.780	0.400	0.953	0.993
SNCA	LRRK2	9606.ENSP00000500990	9606.ENSP00000298910	0	0	0	0	0.071	0.512	0	0.973	0.986
SNCA	VPS35	9606.ENSP00000500990	9606.ENSP00000299138	0	0	0	0	0	0	0	0.778	0.778
SNCA	GBA	9606.ENSP00000500990	9606.ENSP00000314508	0	0	0	0	0	0.512	0	0.928	0.963
SNCA	PSEN1	9606.ENSP00000500990	9606.ENSP00000326366	0	0	0	0	0	0	0	0.865	0.865
SNCA	ATP13A2	9606.ENSP00000500990	9606.ENSP00000327214	0	0	0	0	0.063	0	0	0.940	0.941
SNCA	PARK7	9606.ENSP00000500990	9606.ENSP00000340278	0	0	0	0	0	0.631	0	0.985	0.994
SNCA	MAPT	9606.ENSP00000500990	9606.ENSP00000340820	0	0	0	0	0.079	0.817	0	0.970	0.994
SNCA	PRKN	9606.ENSP00000500990	9606.ENSP00000355865	0	0	0	0	0	0.832	0.900	0.999	0.999
SNCA	PINK1	9606.ENSP00000500990	9606.ENSP00000364204	0	0	0	0	0.128	0.518	0	0.947	0.975
SNCA	SQSTM1	9606.ENSP00000500990	9606.ENSP00000374455	0	0	0	0	0.042	0.611	0	0.727	0.889
SNCA	PRNP	9606.ENSP00000500990	9606.ENSP00000399376	0	0	0	0	0.056	0	0	0.983	0.984
SNCA	LAMP2	9606.ENSP00000500990	9606.ENSP00000408411	0	0	0	0	0.069	0.309	0	0.588	0.712
SOD1	FIG4	9606.ENSP00000270142	9606.ENSP00000230124	0	0	0	0	0	0	0	0.739	0.739
SOD1	TARDBP	9606.ENSP00000270142	9606.ENSP00000240185	0	0	0	0	0.077	0	0	0.989	0.989
SOD1	GFAP	9606.ENSP00000270142	9606.ENSP00000253408	0	0	0	0	0	0	0	0.718	0.718
SOD1	FUS	9606.ENSP00000270142	9606.ENSP00000254108	0	0	0	0	0.087	0	0	0.992	0.992
SOD1	BACE1	9606.ENSP00000270142	9606.ENSP00000318585	0	0	0	0	0.059	0	0	0.700	0.706
SOD1	ATP7A	9606.ENSP00000270142	9606.ENSP00000345728	0	0	0	0	0	0.091	0	0.699	0.715
SOD1	PRNP	9606.ENSP00000270142	9606.ENSP00000399376	0	0	0	0	0.073	0.045	0	0.730	0.740
